,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,,V55,V56,V57,V58
419,0.39248,0.088824,0.015931,0.060654,0.015863,0.08645,0.016524,0.061284,0.016991,0.028646,0.029119,0.027044,0.024822,0.026328,0.029145,0.027062,0.025686,0.046216,0.041545,0.039599,0.016435,0.043986,0.036245,0.040631,0.020529,0.084399,0.079078,0.024789,0.031064,0.071018,0.072452,0.032471,0.030029,0.073584,0.030424,0.022261,0.033551,0.05252,0.03098,0.028431,0.036074,0.031892,0.029655,0.030214,0.033265,0.03219,0.030401,0.033226,0.033368,0.024718,0.079852,0.028626,0.053921,0.025694,0.084472,0.028269,0.054125,0.46845,0.71718
420,0.1348,0.072813,0.004413,0.062015,0.0041554,0.059105,0.0040219,0.053622,0.0046368,0.024666,0.021718,0.0162,0.019866,0.01999,0.018388,0.018854,0.022089,0.14677,0.030129,0.097843,0.04174,0.083301,0.035557,0.097326,0.039815,0.14938,0.10471,0.18749,0.13376,0.12482,0.1307,0.13341,0.13792,0.18313,0.058004,0.1706,0.050396,0.17098,0.051761,0.18214,0.089354,0.047306,0.050051,0.044376,0.045085,0.051402,0.055822,0.073178,0.073305,0.048058,0.041334,0.042537,0.03414,0.049961,0.048086,0.070825,0.035925,0.56449,0.50048
421,0.17186,0.095095,0.0054834,0.067522,0.0042092,0.099363,0.0049308,0.071926,0.0040282,0.035216,0.02921,0.026263,0.03239,0.037514,0.031029,0.029108,0.034076,0.11184,0.044363,0.1173,0.04703,0.12576,0.047032,0.10846,0.045969,0.13215,0.11839,0.12037,0.11174,0.13693,0.1026,0.1099,0.10866,0.14825,0.070795,0.16019,0.076926,0.16364,0.065468,0.12733,0.069303,0.055779,0.065942,0.071311,0.059793,0.054797,0.059909,0.06531,0.056086,0.039395,0.078828,0.043777,0.05647,0.036808,0.074922,0.037593,0.05151,0.54445,0.5463
422,0.34122,0.090569,0.014225,0.063262,0.014902,0.088682,0.015382,0.066483,0.01529,0.028318,0.026666,0.026138,0.028668,0.032064,0.031799,0.030639,0.029523,0.042562,0.031714,0.041708,0.031741,0.055947,0.042753,0.049131,0.028695,0.053625,0.050207,0.041138,0.051438,0.072866,0.06612,0.043966,0.040364,0.048418,0.031392,0.041355,0.045909,0.062342,0.036186,0.043375,0.033082,0.03249,0.035724,0.037051,0.037486,0.037008,0.036032,0.033705,0.031821,0.029343,0.076883,0.03241,0.057516,0.034244,0.077247,0.029007,0.052724,0.51263,0.71039
423,0.37156,0.12104,0.011856,0.056318,0.011566,0.11124,0.013206,0.066495,0.012843,0.018493,0.016541,0.015688,0.016608,0.017729,0.022992,0.018806,0.018013,0.023405,0.023346,0.023142,0.020921,0.025331,0.041363,0.028209,0.018025,0.06086,0.049681,0.051124,0.031216,0.073941,0.059771,0.039451,0.026319,0.036929,0.017567,0.029482,0.019025,0.071817,0.018752,0.026846,0.017523,0.01752,0.01758,0.022771,0.027423,0.021505,0.022725,0.023311,0.019371,0.020628,0.098418,0.027172,0.05608,0.024648,0.10794,0.02372,0.04982,0.48354,0.72189
424,0.22238,0.08586,0.0086349,0.093435,0.0079278,0.088239,0.0077231,0.10474,0.0079707,0.031677,0.034017,0.033358,0.031409,0.0312,0.038355,0.033067,0.029171,0.090938,0.051152,0.10426,0.041993,0.091403,0.046427,0.10024,0.040101,0.12243,0.16501,0.12539,0.11205,0.10378,0.13349,0.12379,0.10067,0.1682,0.071804,0.096548,0.062412,0.11831,0.061725,0.10032,0.06089,0.054738,0.052535,0.051271,0.055636,0.052872,0.048167,0.051811,0.056488,0.036055,0.071053,0.032588,0.083804,0.033776,0.067343,0.03932,0.08218,0.49888,0.59879
425,0.22953,0.07399,0.0098072,0.062224,0.011383,0.083255,0.010685,0.057925,0.0082105,0.023618,0.024393,0.026981,0.029539,0.026466,0.022279,0.02077,0.020363,0.075383,0.036089,0.095904,0.04196,0.070343,0.033207,0.080176,0.0257,0.087618,0.11125,0.13685,0.076144,0.071758,0.093209,0.089994,0.069826,0.12258,0.070535,0.14377,0.04008,0.12211,0.04878,0.10603,0.047812,0.047363,0.055434,0.051475,0.043291,0.040083,0.041607,0.045349,0.047059,0.050879,0.059028,0.048088,0.038357,0.04721,0.051888,0.050492,0.043449,0.59748,0.59436
426,0.23302,0.041988,0.012238,0.062729,0.011793,0.043336,0.011744,0.056993,0.010406,0.021471,0.023777,0.023181,0.020865,0.018622,0.020267,0.020084,0.019191,0.036242,0.03162,0.038426,0.025695,0.029604,0.023677,0.034821,0.02486,0.04395,0.047984,0.047381,0.038908,0.030786,0.034978,0.045637,0.038676,0.054623,0.034271,0.03655,0.024535,0.034268,0.029007,0.035724,0.028809,0.027548,0.025213,0.023438,0.024332,0.02388,0.022242,0.025382,0.030292,0.020786,0.038299,0.017852,0.049948,0.017478,0.039491,0.02185,0.054168,0.82308,0.45444
427,0.39583,0.054106,0.017379,0.093252,0.018256,0.054431,0.019858,0.09507,0.019572,0.024444,0.025805,0.027863,0.027467,0.025266,0.026484,0.029301,0.028572,0.040832,0.021296,0.040441,0.041825,0.041751,0.020208,0.039843,0.047564,0.032718,0.035015,0.068649,0.067844,0.033769,0.029595,0.079069,0.075855,0.025265,0.038042,0.047862,0.039825,0.024079,0.036754,0.053734,0.039253,0.026521,0.028205,0.026517,0.025786,0.027191,0.030318,0.027913,0.027965,0.02009,0.050417,0.023587,0.09319,0.024536,0.049891,0.020023,0.092818,0.47113,0.71461
428,0.21688,0.050637,0.011312,0.050214,0.0099195,0.047621,0.0090779,0.043423,0.008811,0.016804,0.017342,0.01759,0.016301,0.016404,0.014771,0.014511,0.015481,0.023047,0.019033,0.024614,0.017428,0.021334,0.017434,0.024202,0.017214,0.030658,0.035524,0.033049,0.031128,0.027544,0.032489,0.032958,0.028684,0.024495,0.030453,0.023628,0.026258,0.020692,0.030288,0.02229,0.028368,0.021318,0.020873,0.021072,0.019734,0.018787,0.018867,0.022013,0.022288,0.012675,0.042439,0.013702,0.042938,0.012005,0.041957,0.014597,0.044671,0.87061,0.39359
429,0.25985,0.0983,0.0064468,0.083967,0.0072318,0.093091,0.0070743,0.093908,0.0067296,0.020049,0.016783,0.016689,0.020234,0.018713,0.017369,0.018887,0.020958,0.041575,0.020434,0.036871,0.026851,0.042756,0.022477,0.047903,0.030737,0.044694,0.033496,0.047622,0.037305,0.050196,0.041088,0.055575,0.0411,0.058274,0.018651,0.069273,0.021676,0.072022,0.024124,0.079454,0.020709,0.026398,0.031046,0.033872,0.030597,0.03528,0.037279,0.03147,0.029148,0.02623,0.074594,0.028907,0.072553,0.030144,0.080073,0.026559,0.067345,0.58936,0.68389
430,0.3874,0.083664,0.015795,0.076194,0.015657,0.087913,0.01466,0.067543,0.012781,0.027615,0.029699,0.031658,0.031746,0.028792,0.026345,0.025534,0.025617,0.043577,0.035432,0.055357,0.020241,0.040626,0.027068,0.038747,0.021088,0.053437,0.070804,0.035619,0.03349,0.044481,0.05621,0.033056,0.033059,0.055713,0.045219,0.032929,0.033982,0.038761,0.034048,0.029627,0.036272,0.039404,0.039265,0.03442,0.032858,0.02935,0.029866,0.034349,0.038155,0.026866,0.078562,0.023813,0.059765,0.019629,0.073496,0.025449,0.06593,0.45747,0.73201
431,0.35568,0.063288,0.0059286,0.10671,0.01269,0.060675,0.011131,0.097164,0.010447,0.022407,0.019851,0.02164,0.023786,0.024933,0.024161,0.018487,0.019082,0.077331,0.016988,0.063185,0.036181,0.075146,0.01907,0.034219,0.027539,0.066686,0.042411,0.16229,0.14694,0.062914,0.026151,0.078328,0.12409,0.045506,0.041034,0.14318,0.054712,0.02888,0.026104,0.074607,0.060049,0.033199,0.03517,0.031524,0.030092,0.021463,0.020576,0.026049,0.026162,0.030993,0.060362,0.017385,0.1013,0.015826,0.053133,0.016707,0.099505,0.47744,0.66336
432,0.20744,0.12147,0.0071159,0.055266,0.0081352,0.10967,0.0062805,0.050969,0.0088654,0.035488,0.025755,0.02347,0.032045,0.031267,0.021888,0.024634,0.034758,0.11031,0.039942,0.093501,0.03671,0.090675,0.039576,0.097213,0.042644,0.13785,0.13251,0.095907,0.099793,0.14033,0.13828,0.11492,0.12179,0.13644,0.062717,0.13142,0.061264,0.12758,0.06296,0.14096,0.073128,0.046892,0.057748,0.05587,0.043003,0.048371,0.061828,0.063761,0.050325,0.039471,0.089048,0.034956,0.035972,0.040066,0.096826,0.042094,0.039645,0.50332,0.5984
433,0.16969,0.055029,0.008605,0.041447,0.0072417,0.056487,0.0077522,0.031307,0.0067632,0.017657,0.019229,0.017571,0.015106,0.015308,0.014903,0.012223,0.013495,0.078041,0.041784,0.079918,0.020698,0.060147,0.03278,0.058956,0.020497,0.13664,0.13926,0.090689,0.080034,0.090287,0.10953,0.067394,0.080811,0.25463,0.048363,0.10561,0.036559,0.18102,0.033804,0.10562,0.046453,0.037479,0.033029,0.027655,0.026673,0.024131,0.026959,0.035926,0.039275,0.048948,0.040463,0.041102,0.023453,0.041323,0.044477,0.052012,0.028523,0.72739,0.41872
434,0.4109,0.080969,0.015772,0.073288,0.014746,0.083497,0.014831,0.070666,0.013396,0.024049,0.023887,0.022539,0.022671,0.023031,0.022967,0.021917,0.021288,0.02885,0.018021,0.028695,0.017524,0.027318,0.016359,0.024384,0.015323,0.02714,0.025548,0.023301,0.020866,0.02575,0.020543,0.018996,0.019558,0.022641,0.023184,0.021784,0.022139,0.020903,0.019244,0.019633,0.023356,0.02484,0.025386,0.024829,0.02416,0.02276,0.022709,0.025846,0.02658,0.021357,0.078543,0.021493,0.065358,0.019665,0.074804,0.02112,0.066844,0.47282,0.73449
435,0.3797,0.080397,0.017743,0.08098,0.018325,0.082199,0.016535,0.080253,0.017935,0.034943,0.031866,0.032475,0.03119,0.029583,0.027338,0.032826,0.032196,0.058324,0.035283,0.052665,0.033969,0.048758,0.032115,0.048854,0.038936,0.067987,0.073256,0.062437,0.069503,0.057534,0.063081,0.062872,0.072661,0.045917,0.045371,0.044351,0.043345,0.038687,0.040575,0.048476,0.049297,0.03537,0.03726,0.032018,0.03116,0.03392,0.03486,0.037489,0.035406,0.026874,0.075656,0.020785,0.071847,0.026007,0.075506,0.025247,0.076842,0.45241,0.71694
436,0.40008,0.098836,0.018184,0.061677,0.019875,0.095712,0.015099,0.060455,0.021119,0.029771,0.027859,0.029596,0.030758,0.027518,0.02562,0.030172,0.031106,0.046152,0.03733,0.039948,0.022524,0.04073,0.036599,0.039783,0.024517,0.060981,0.055625,0.035236,0.034205,0.058079,0.057267,0.035847,0.039692,0.043058,0.036376,0.028237,0.036823,0.044125,0.035647,0.031421,0.039304,0.032601,0.030928,0.029589,0.028775,0.030487,0.031747,0.031602,0.030004,0.025608,0.089652,0.022149,0.056498,0.026427,0.090076,0.023559,0.060078,0.45777,0.72269
437,0.32988,0.076888,0.014225,0.075717,0.013681,0.077232,0.013975,0.072765,0.013583,0.02688,0.027892,0.0278,0.027774,0.030993,0.027948,0.024815,0.0253,0.059873,0.031376,0.06201,0.034253,0.073509,0.031993,0.060394,0.030643,0.066925,0.065624,0.073495,0.090331,0.079767,0.077927,0.065376,0.068262,0.06482,0.042125,0.079963,0.048732,0.071878,0.040528,0.059298,0.040063,0.036124,0.036887,0.042766,0.037399,0.03582,0.03541,0.034613,0.036133,0.034201,0.066327,0.039448,0.057035,0.033815,0.062756,0.034748,0.060342,0.50944,0.6926
438,0.28141,0.085353,0.013704,0.071773,0.0079538,0.071283,0.013795,0.078718,0.010864,0.036233,0.034698,0.030649,0.027015,0.036583,0.039886,0.034676,0.034265,0.083591,0.041565,0.0607,0.028473,0.066371,0.05744,0.080144,0.034753,0.098542,0.075425,0.050003,0.052193,0.10192,0.10008,0.060416,0.066957,0.08059,0.044153,0.050878,0.050232,0.10841,0.052584,0.067135,0.057995,0.038641,0.036282,0.048736,0.059141,0.050567,0.048658,0.054034,0.055942,0.032724,0.060332,0.04418,0.068448,0.048108,0.068312,0.042634,0.053539,0.52222,0.67676
439,0.338,0.068095,0.0091578,0.094113,0.018303,0.076532,0.010368,0.071409,0.014314,0.020389,0.02605,0.036012,0.030765,0.021322,0.020225,0.025071,0.02323,0.066223,0.047553,0.057359,0.032485,0.053109,0.030789,0.036418,0.025041,0.087255,0.067327,0.056628,0.067285,0.065133,0.046478,0.038271,0.069311,0.10402,0.033108,0.074714,0.037078,0.059512,0.024334,0.058384,0.043916,0.047868,0.04318,0.031626,0.027995,0.032651,0.032061,0.032225,0.037611,0.046065,0.058204,0.027009,0.056064,0.031971,0.054071,0.028744,0.075787,0.50134,0.70418
440,0.29493,0.062238,0.0098692,0.087726,0.010107,0.077042,0.011329,0.085934,0.0080307,0.020722,0.026078,0.02816,0.024719,0.02536,0.029582,0.022718,0.01672,0.043749,0.029605,0.057975,0.026956,0.051816,0.033023,0.044052,0.020546,0.041183,0.064431,0.057766,0.065992,0.046217,0.060483,0.043959,0.053507,0.074148,0.035607,0.064898,0.028935,0.079072,0.027485,0.045252,0.026806,0.043442,0.039934,0.040993,0.044148,0.034514,0.025745,0.031469,0.037621,0.043046,0.054834,0.044334,0.062924,0.03063,0.046161,0.035094,0.064821,0.53563,0.71177
441,0.12033,0.062468,0.0034594,0.060071,0.0036293,0.072815,0.003595,0.05497,0.0029127,0.021554,0.021954,0.020864,0.018891,0.02061,0.016816,0.016751,0.017661,0.094296,0.033772,0.083616,0.037458,0.081382,0.02766,0.06362,0.033594,0.17034,0.17395,0.10223,0.13306,0.15804,0.11445,0.08825,0.14637,0.17131,0.050653,0.14697,0.049158,0.13715,0.036394,0.22883,0.05448,0.039503,0.036899,0.037888,0.033955,0.028032,0.031164,0.040764,0.041051,0.02785,0.059182,0.027603,0.044849,0.021666,0.053953,0.037289,0.05022,0.69771,0.37113
442,0.38518,0.079908,0.016195,0.077993,0.015026,0.079262,0.016312,0.083158,0.016159,0.026874,0.026352,0.023928,0.025943,0.025837,0.027556,0.026225,0.025834,0.039779,0.026418,0.043243,0.028637,0.038722,0.0318,0.044342,0.031852,0.042141,0.054865,0.065279,0.043314,0.048272,0.05522,0.067981,0.051052,0.042715,0.035835,0.045465,0.031602,0.049823,0.034726,0.051709,0.031886,0.030409,0.030781,0.031605,0.0316,0.033021,0.032214,0.032235,0.032973,0.027674,0.068608,0.027911,0.070794,0.029525,0.070011,0.028222,0.0686,0.48436,0.71183
443,0.22153,0.066817,0.01091,0.057529,0.0086509,0.068221,0.0098558,0.053265,0.0080412,0.028379,0.029178,0.025465,0.024228,0.020914,0.018996,0.019957,0.02082,0.10825,0.041919,0.08097,0.027756,0.073711,0.036045,0.079725,0.034507,0.1732,0.10915,0.0899,0.092847,0.12201,0.12696,0.10311,0.12728,0.21394,0.048248,0.10857,0.042461,0.19494,0.046302,0.13253,0.065817,0.045046,0.043044,0.037265,0.038118,0.041492,0.04282,0.047702,0.054171,0.047181,0.052169,0.042575,0.039007,0.045667,0.052497,0.055724,0.042346,0.57484,0.53997
444,0.28057,0.046591,0.010858,0.080939,0.010744,0.045927,0.012305,0.082399,0.010813,0.023044,0.0246,0.026785,0.025032,0.023671,0.024795,0.025989,0.023817,0.065721,0.028771,0.066142,0.046489,0.072136,0.02704,0.065364,0.048367,0.051506,0.049237,0.12139,0.13535,0.053003,0.050024,0.13959,0.13218,0.06893,0.063201,0.096012,0.062601,0.06418,0.062139,0.10334,0.063132,0.035698,0.034529,0.03616,0.035414,0.037007,0.032448,0.031119,0.034982,0.027912,0.038596,0.023851,0.07468,0.02202,0.039715,0.02347,0.074848,0.63553,0.56473
445,0.18912,0.044227,0.007573,0.062144,0.0071034,0.043741,0.0067609,0.062181,0.0082858,0.010762,0.012493,0.011261,0.010396,0.011406,0.010179,0.010634,0.010761,0.059527,0.012118,0.047172,0.014762,0.052801,0.0079949,0.049843,0.014935,0.030178,0.02734,0.031074,0.037367,0.023244,0.01807,0.029767,0.045169,0.10778,0.014048,0.068588,0.015316,0.111,0.012282,0.0827,0.019788,0.023695,0.023498,0.022189,0.023181,0.023259,0.022918,0.025195,0.02829,0.044551,0.025924,0.047697,0.047437,0.049978,0.023856,0.049131,0.043448,0.80742,0.47366
446,0.34343,0.12204,0.010095,0.06277,0.010722,0.11811,0.011315,0.06779,0.010859,0.031901,0.029694,0.029717,0.031213,0.0337,0.033269,0.033954,0.034308,0.052653,0.046688,0.050479,0.026048,0.061106,0.055794,0.058856,0.025063,0.082954,0.064992,0.043992,0.04746,0.09936,0.073387,0.044684,0.043074,0.080391,0.043976,0.047473,0.052165,0.093452,0.047431,0.045308,0.046473,0.040635,0.043531,0.047777,0.042805,0.042363,0.050348,0.042643,0.040898,0.022395,0.10076,0.023884,0.060125,0.025469,0.10075,0.023031,0.056741,0.44823,0.71276
447,0.16075,0.081528,0.0056352,0.073263,0.0051199,0.077072,0.0049984,0.072279,0.0049595,0.02827,0.028518,0.028438,0.029087,0.034741,0.03055,0.032135,0.031045,0.099775,0.03263,0.11883,0.062177,0.11763,0.040956,0.12029,0.046849,0.11322,0.11072,0.24339,0.15808,0.14324,0.14064,0.18688,0.1331,0.12575,0.075316,0.16496,0.074647,0.15947,0.082668,0.15608,0.069279,0.046583,0.049486,0.053982,0.052061,0.053035,0.054569,0.046268,0.044986,0.029627,0.066153,0.029965,0.066663,0.030064,0.064434,0.028226,0.062484,0.55798,0.46093
448,0.2582,0.068803,0.010259,0.083971,0.0094199,0.069912,0.013462,0.078708,0.009026,0.030173,0.029745,0.029101,0.028228,0.032249,0.030694,0.025116,0.024305,0.098416,0.036317,0.085142,0.047268,0.07394,0.043298,0.075363,0.044584,0.099426,0.095052,0.10957,0.10791,0.090099,0.1061,0.10454,0.12251,0.097646,0.056213,0.10761,0.053571,0.11158,0.049469,0.12492,0.068734,0.046481,0.046045,0.049438,0.046751,0.04345,0.043701,0.05413,0.054029,0.037689,0.054551,0.041646,0.061557,0.03738,0.051446,0.051341,0.063744,0.51907,0.6395
449,0.24081,0.07269,0.011145,0.067908,0.01272,0.074708,0.0091474,0.057172,0.0097179,0.024752,0.025269,0.028123,0.028881,0.022405,0.019632,0.019084,0.021257,0.10325,0.038626,0.088836,0.03677,0.084298,0.027675,0.064296,0.038594,0.13096,0.085274,0.15422,0.16989,0.097152,0.1011,0.1172,0.17559,0.1228,0.058541,0.15694,0.05858,0.089899,0.038969,0.14438,0.080079,0.053872,0.055934,0.048368,0.036758,0.037254,0.038024,0.048665,0.049516,0.05366,0.05797,0.04373,0.042821,0.040007,0.052835,0.046924,0.052952,0.53036,0.58359
450,0.37994,0.091059,0.012943,0.058602,0.014508,0.092022,0.012535,0.069795,0.014655,0.020881,0.020277,0.02117,0.019873,0.018287,0.022718,0.022495,0.020107,0.028706,0.030102,0.026352,0.015324,0.034811,0.031362,0.034013,0.015165,0.04342,0.043047,0.023913,0.022793,0.044756,0.050892,0.024881,0.019994,0.040598,0.018643,0.024189,0.022521,0.057148,0.021538,0.023452,0.021453,0.024823,0.021597,0.023915,0.028212,0.028524,0.026269,0.023507,0.02244,0.02521,0.080343,0.027443,0.055961,0.030965,0.083322,0.02524,0.052652,0.49563,0.72727
451,0.27417,0.085816,0.009822,0.068297,0.010304,0.089803,0.010358,0.068738,0.010378,0.031103,0.028907,0.028824,0.034497,0.032818,0.029333,0.029942,0.031304,0.077569,0.041264,0.079654,0.033757,0.079126,0.036746,0.072138,0.031365,0.081178,0.10872,0.071712,0.066572,0.088486,0.079379,0.057534,0.071866,0.10905,0.045372,0.095534,0.045683,0.087924,0.036507,0.088977,0.043785,0.047308,0.053935,0.049368,0.045782,0.04497,0.044622,0.051443,0.049258,0.045856,0.073876,0.042747,0.051843,0.042865,0.070519,0.043925,0.051136,0.52535,0.6709
452,0.18066,0.098848,0.0059471,0.068999,0.0054089,0.087711,0.0044086,0.071048,0.0048,0.040118,0.034761,0.034383,0.039292,0.037086,0.03513,0.036037,0.039351,0.15307,0.050019,0.12753,0.044831,0.15072,0.052802,0.1269,0.045703,0.19747,0.15125,0.12985,0.1614,0.18329,0.15699,0.11916,0.15699,0.13083,0.082216,0.14664,0.10362,0.15246,0.077629,0.13707,0.097447,0.049657,0.06062,0.064866,0.056309,0.057527,0.061603,0.063857,0.053433,0.029414,0.078523,0.030875,0.062806,0.032801,0.084615,0.028021,0.059282,0.45448,0.51669
453,0.38662,0.059477,0.016477,0.10529,0.01486,0.061982,0.016915,0.10531,0.015233,0.030436,0.035682,0.033084,0.029725,0.032522,0.035717,0.036161,0.031231,0.056542,0.029192,0.066538,0.041494,0.059004,0.02921,0.066102,0.041102,0.043092,0.053197,0.08304,0.07204,0.050538,0.052369,0.089121,0.07264,0.043422,0.058405,0.059742,0.049499,0.043801,0.059664,0.064249,0.04717,0.042951,0.038566,0.038762,0.04241,0.042415,0.034987,0.038134,0.044027,0.021054,0.055966,0.023387,0.09554,0.022339,0.055416,0.026137,0.098288,0.44528,0.7026
454,0.27801,0.095908,0.012941,0.05815,0.010652,0.08724,0.011891,0.058497,0.011986,0.02662,0.02161,0.019937,0.02313,0.024562,0.022053,0.021041,0.027174,0.068694,0.028284,0.062923,0.026296,0.06501,0.034404,0.075686,0.030889,0.067615,0.063853,0.067416,0.067936,0.089696,0.080843,0.090525,0.069595,0.088651,0.037311,0.10486,0.043539,0.104,0.043799,0.13354,0.039697,0.037051,0.042201,0.042002,0.037029,0.041533,0.048952,0.046206,0.039612,0.041228,0.071501,0.041486,0.044664,0.048422,0.078459,0.047084,0.045083,0.57446,0.63623
455,0.38654,0.062594,0.017015,0.092697,0.018489,0.062677,0.016884,0.096618,0.019547,0.027364,0.028461,0.029964,0.028308,0.026722,0.029307,0.032445,0.027932,0.050594,0.03079,0.04614,0.032466,0.049999,0.028203,0.044987,0.032083,0.056395,0.052547,0.049076,0.057073,0.05295,0.046578,0.046651,0.054618,0.052849,0.039051,0.048659,0.041487,0.052722,0.036405,0.045961,0.042503,0.035022,0.034179,0.031235,0.033521,0.036014,0.033046,0.032166,0.034971,0.028222,0.055248,0.025195,0.087219,0.028924,0.057174,0.026363,0.08737,0.46994,0.71493
456,0.38047,0.061076,0.018335,0.099323,0.016578,0.061624,0.016466,0.096407,0.015769,0.027912,0.028387,0.028289,0.026461,0.027066,0.027334,0.027707,0.025951,0.044971,0.023363,0.053826,0.050882,0.044164,0.023706,0.052367,0.051051,0.042317,0.041264,0.15771,0.062256,0.042081,0.035853,0.15142,0.065928,0.031673,0.040819,0.077791,0.033061,0.029472,0.038661,0.080012,0.034305,0.030394,0.030368,0.029258,0.030651,0.030492,0.030447,0.030521,0.03042,0.026704,0.053666,0.028115,0.092774,0.027752,0.052526,0.029895,0.094408,0.46734,0.68635
457,0.093267,0.046285,0.0033022,0.10311,0.0029798,0.03752,0.0027006,0.063697,0.0021997,0.025075,0.041062,0.033959,0.019382,0.018294,0.021894,0.019609,0.021232,0.18039,0.047036,0.13491,0.039296,0.090872,0.031233,0.1002,0.043844,0.19051,0.15128,0.2615,0.17666,0.14338,0.13505,0.20269,0.31912,0.23381,0.088648,0.17526,0.065244,0.13529,0.069113,0.20941,0.12627,0.063092,0.045327,0.031725,0.042471,0.040251,0.04267,0.05891,0.087105,0.032664,0.029438,0.019101,0.056824,0.022427,0.039036,0.041997,0.082569,0.47614,0.32372
458,0.38178,0.10374,0.016101,0.055423,0.01678,0.10323,0.017491,0.056585,0.017858,0.030383,0.030021,0.030526,0.02956,0.029188,0.028828,0.029118,0.030033,0.049598,0.044685,0.046466,0.0208,0.048115,0.038307,0.041213,0.020144,0.077937,0.071365,0.029344,0.038848,0.073883,0.063455,0.031393,0.038092,0.064807,0.038898,0.030272,0.043909,0.057935,0.03367,0.028716,0.042352,0.035762,0.037564,0.035896,0.034653,0.033722,0.034899,0.037517,0.035346,0.030186,0.094739,0.029348,0.049063,0.030129,0.091796,0.02957,0.047257,0.44959,0.7255
459,0.35684,0.082748,0.017448,0.069303,0.014587,0.086492,0.013787,0.059133,0.013532,0.026059,0.028067,0.025955,0.023195,0.021705,0.021015,0.019431,0.020636,0.04266,0.043617,0.048265,0.022697,0.035784,0.028634,0.0334,0.024891,0.060911,0.079685,0.035022,0.046987,0.051109,0.051269,0.038303,0.04535,0.08788,0.034184,0.039833,0.024354,0.065568,0.024913,0.038763,0.029834,0.03237,0.031359,0.028514,0.025144,0.023015,0.025354,0.032481,0.032463,0.029122,0.073324,0.025685,0.056629,0.022623,0.072822,0.032446,0.063128,0.51962,0.70427
